Play,Act,Scene,Character,Line Number,Text
The Merchant of Venice,1,1,SALARINO,15,And now worth nothing? Shall I have the thought
The Merchant of Venice,1,1,SALARINO,16,"To think on this, and shall I lack the thought"
The Merchant of Venice,1,1,SALARINO,17,That such a thing bechanced would make me sad?
The Merchant of Venice,1,1,SALARINO,18,"But tell not me; I know, Antonio"
The Merchant of Venice,1,1,SALARINO,19,Is sad to think upon his merchandise.
The Merchant of Venice,1,1,ANTONIO,1,"Believe me, no: I thank my fortune for it,"
The Merchant of Venice,1,1,ANTONIO,2,"My ventures are not in one bottom trusted,"
The Merchant of Venice,1,1,ANTONIO,3,Nor to one place; nor is my whole estate
The Merchant of Venice,1,1,ANTONIO,4,Upon the fortune of this present year:
The Merchant of Venice,1,1,ANTONIO,5,Therefore my merchandise makes me not sad.
The Merchant of Venice,1,1,SALARINO,1,"Why, then you are in love."
The Merchant of Venice,1,1,ANTONIO,1,"Fie, fie!"
The Merchant of Venice,1,1,SALARINO,1,"Not in love neither? Then let us say you are sad,"
The Merchant of Venice,1,1,SALARINO,2,Because you are not merry: and 'twere as easy
The Merchant of Venice,1,1,SALARINO,3,"For you to laugh and leap and say you are merry,"
The Merchant of Venice,1,1,SALARINO,4,"Because you are not sad. Now, by two-headed Janus,"
The Merchant of Venice,1,1,SALARINO,5,Nature hath framed strange fellows in her time:
The Merchant of Venice,1,1,SALARINO,6,Some that will evermore peep through their eyes
The Merchant of Venice,1,1,SALARINO,7,"And laugh like parrots at a bag-piper,"
The Merchant of Venice,1,1,SALARINO,8,And other of such vinegar aspect
The Merchant of Venice,1,1,SALARINO,9,"That they'll not show their teeth in way of smile,"
The Merchant of Venice,1,1,SALARINO,10,Though Nestor swear the jest be laughable.
The Merchant of Venice,1,1,SALANIO,1,"Here comes Bassanio, your most noble kinsman,"
The Merchant of Venice,1,1,SALANIO,2,Gratiano and Lorenzo. Fare ye well:
The Merchant of Venice,1,1,SALANIO,3,We leave you now with better company.
The Merchant of Venice,1,1,SALARINO,1,"I would have stay'd till I had made you merry,"
The Merchant of Venice,1,1,SALARINO,2,If worthier friends had not prevented me.
The Merchant of Venice,1,1,ANTONIO,1,Your worth is very dear in my regard.
The Merchant of Venice,1,1,ANTONIO,2,"I take it, your own business calls on you"
The Merchant of Venice,1,1,ANTONIO,3,And you embrace the occasion to depart.
The Merchant of Venice,1,1,SALARINO,1,"Good morrow, my good lords."
The Merchant of Venice,1,1,BASSANIO,1,"Good signiors both, when shall we laugh? say, when?"
The Merchant of Venice,1,1,BASSANIO,2,You grow exceeding strange: must it be so?
The Merchant of Venice,1,1,SALARINO,1,We'll make our leisures to attend on yours.
The Merchant of Venice,1,1,LORENZO,1,"My Lord Bassanio, since you have found Antonio,"
The Merchant of Venice,1,1,LORENZO,2,"We two will leave you: but at dinner-time,"
The Merchant of Venice,1,1,LORENZO,3,"I pray you, have in mind where we must meet."
The Merchant of Venice,1,1,BASSANIO,1,I will not fail you.
The Merchant of Venice,1,1,GRATIANO,1,"You look not well, Signior Antonio;"
The Merchant of Venice,1,1,GRATIANO,2,You have too much respect upon the world:
The Merchant of Venice,1,1,GRATIANO,3,They lose it that do buy it with much care:
The Merchant of Venice,1,1,GRATIANO,4,"Believe me, you are marvellously changed."
The Merchant of Venice,1,1,ANTONIO,1,"I hold the world but as the world, Gratiano;"
The Merchant of Venice,1,1,ANTONIO,2,"A stage where every man must play a part,"
The Merchant of Venice,1,1,ANTONIO,3,And mine a sad one.
The Merchant of Venice,1,1,GRATIANO,1,Let me play the fool:
The Merchant of Venice,1,1,GRATIANO,2,"With mirth and laughter let old wrinkles come,"
The Merchant of Venice,1,1,GRATIANO,3,And let my liver rather heat with wine
The Merchant of Venice,1,1,GRATIANO,4,Than my heart cool with mortifying groans.
The Merchant of Venice,1,1,GRATIANO,5,"Why should a man, whose blood is warm within,"
The Merchant of Venice,1,1,GRATIANO,6,Sit like his grandsire cut in alabaster?
The Merchant of Venice,1,1,GRATIANO,7,Sleep when he wakes and creep into the jaundice
The Merchant of Venice,1,1,GRATIANO,8,"By being peevish? I tell thee what, Antonio--"
The Merchant of Venice,1,1,GRATIANO,9,"I love thee, and it is my love that speaks--"
The Merchant of Venice,1,1,GRATIANO,10,There are a sort of men whose visages
The Merchant of Venice,1,1,GRATIANO,11,"Do cream and mantle like a standing pond,"
The Merchant of Venice,1,1,GRATIANO,12,"And do a wilful stillness entertain,"
The Merchant of Venice,1,1,GRATIANO,13,With purpose to be dress'd in an opinion
The Merchant of Venice,1,1,GRATIANO,14,"Of wisdom, gravity, profound conceit,"
The Merchant of Venice,1,1,GRATIANO,15,"As who should say 'I am Sir Oracle,"
The Merchant of Venice,1,1,GRATIANO,16,And when I ope my lips let no dog bark!'
The Merchant of Venice,1,1,GRATIANO,17,"O my Antonio, I do know of these"
The Merchant of Venice,1,1,GRATIANO,18,That therefore only are reputed wise
The Merchant of Venice,1,1,GRATIANO,19,"For saying nothing; when, I am very sure,"
The Merchant of Venice,1,1,GRATIANO,20,"If they should speak, would almost damn those ears,"
The Merchant of Venice,1,1,GRATIANO,21,"Which, hearing them, would call their brothers fools."
The Merchant of Venice,1,1,GRATIANO,22,I'll tell thee more of this another time:
The Merchant of Venice,1,1,GRATIANO,23,"But fish not, with this melancholy bait,"
The Merchant of Venice,1,1,GRATIANO,24,"For this fool gudgeon, this opinion."
The Merchant of Venice,1,1,GRATIANO,25,"Come, good Lorenzo. Fare ye well awhile:"
The Merchant of Venice,1,1,GRATIANO,26,I'll end my exhortation after dinner.
The Merchant of Venice,1,1,LORENZO,1,"Well, we will leave you then till dinner-time:"
The Merchant of Venice,1,1,LORENZO,2,"I must be one of these same dumb wise men,"
The Merchant of Venice,1,1,LORENZO,3,For Gratiano never lets me speak.
The Merchant of Venice,1,1,GRATIANO,1,"Well, keep me company but two years moe,"
The Merchant of Venice,1,1,GRATIANO,2,Thou shalt not know the sound of thine own tongue.
The Merchant of Venice,1,1,ANTONIO,1,Farewell: I'll grow a talker for this gear.
The Merchant of Venice,1,1,GRATIANO,1,"Thanks, i' faith, for silence is only commendable"
The Merchant of Venice,1,1,GRATIANO,2,In a neat's tongue dried and a maid not vendible.
The Merchant of Venice,1,1,ANTONIO,1,Is that any thing now?
The Merchant of Venice,1,1,BASSANIO,1,"Gratiano speaks an infinite deal of nothing, more"
The Merchant of Venice,1,1,BASSANIO,2,than any man in all Venice. His reasons are as two
The Merchant of Venice,1,1,BASSANIO,3,grains of wheat hid in two bushels of chaff: you
The Merchant of Venice,1,1,BASSANIO,4,"shall seek all day ere you find them, and when you"
The Merchant of Venice,1,1,BASSANIO,5,"have them, they are not worth the search."
The Merchant of Venice,1,1,ANTONIO,1,"Well, tell me now what lady is the same"
The Merchant of Venice,1,1,ANTONIO,2,"To whom you swore a secret pilgrimage,"
The Merchant of Venice,1,1,ANTONIO,3,That you to-day promised to tell me of?
The Merchant of Venice,1,1,BASSANIO,1,"'Tis not unknown to you, Antonio,"
The Merchant of Venice,1,1,BASSANIO,2,"How much I have disabled mine estate,"
The Merchant of Venice,1,1,BASSANIO,3,By something showing a more swelling port
The Merchant of Venice,1,1,BASSANIO,4,Than my faint means would grant continuance:
The Merchant of Venice,1,1,BASSANIO,5,Nor do I now make moan to be abridged
The Merchant of Venice,1,1,BASSANIO,6,From such a noble rate; but my chief care
The Merchant of Venice,1,1,BASSANIO,7,Is to come fairly off from the great debts
The Merchant of Venice,1,1,BASSANIO,8,Wherein my time something too prodigal
The Merchant of Venice,1,1,BASSANIO,9,"Hath left me gaged. To you, Antonio,"
The Merchant of Venice,1,1,BASSANIO,10,"I owe the most, in money and in love,"
The Merchant of Venice,1,1,BASSANIO,11,And from your love I have a warranty
The Merchant of Venice,1,1,BASSANIO,12,To unburden all my plots and purposes
The Merchant of Venice,1,1,BASSANIO,13,How to get clear of all the debts I owe.
The Merchant of Venice,1,1,ANTONIO,1,"I pray you, good Bassanio, let me know it;"
The Merchant of Venice,1,1,ANTONIO,2,"And if it stand, as you yourself still do,"
The Merchant of Venice,1,1,ANTONIO,3,"Within the eye of honour, be assured,"
The Merchant of Venice,1,1,ANTONIO,4,"My purse, my person, my extremest means,"
The Merchant of Venice,1,1,ANTONIO,5,Lie all unlock'd to your occasions.
The Merchant of Venice,1,1,BASSANIO,1,"In my school-days, when I had lost one shaft,"
The Merchant of Venice,1,1,BASSANIO,2,I shot his fellow of the self-same flight
The Merchant of Venice,1,1,BASSANIO,3,"The self-same way with more advised watch,"
The Merchant of Venice,1,1,BASSANIO,4,"To find the other forth, and by adventuring both"
The Merchant of Venice,1,1,BASSANIO,5,"I oft found both: I urge this childhood proof,"
The Merchant of Venice,1,1,BASSANIO,6,Because what follows is pure innocence.
The Merchant of Venice,1,1,BASSANIO,7,"I owe you much, and, like a wilful youth,"
The Merchant of Venice,1,1,BASSANIO,8,That which I owe is lost; but if you please
The Merchant of Venice,1,1,BASSANIO,9,To shoot another arrow that self way
The Merchant of Venice,1,1,BASSANIO,10,"Which you did shoot the first, I do not doubt,"
The Merchant of Venice,1,1,BASSANIO,11,"As I will watch the aim, or to find both"
The Merchant of Venice,1,1,BASSANIO,12,Or bring your latter hazard back again
The Merchant of Venice,1,1,BASSANIO,13,And thankfully rest debtor for the first.
The Merchant of Venice,1,1,ANTONIO,1,"You know me well, and herein spend but time"
The Merchant of Venice,1,1,ANTONIO,2,To wind about my love with circumstance;
The Merchant of Venice,1,1,ANTONIO,3,And out of doubt you do me now more wrong
The Merchant of Venice,1,1,ANTONIO,4,In making question of my uttermost
The Merchant of Venice,1,1,ANTONIO,5,Than if you had made waste of all I have:
The Merchant of Venice,1,1,ANTONIO,6,Then do but say to me what I should do
The Merchant of Venice,1,1,ANTONIO,7,"That in your knowledge may by me be done,"
The Merchant of Venice,1,1,ANTONIO,8,"And I am prest unto it: therefore, speak."
The Merchant of Venice,1,1,BASSANIO,1,In Belmont is a lady richly left;
The Merchant of Venice,1,1,BASSANIO,2,"And she is fair, and, fairer than that word,"
The Merchant of Venice,1,1,BASSANIO,3,Of wondrous virtues: sometimes from her eyes
The Merchant of Venice,1,1,BASSANIO,4,I did receive fair speechless messages:
The Merchant of Venice,1,1,BASSANIO,5,"Her name is Portia, nothing undervalued"
The Merchant of Venice,1,1,BASSANIO,6,"To Cato's daughter, Brutus' Portia:"
The Merchant of Venice,1,1,BASSANIO,7,"Nor is the wide world ignorant of her worth,"
The Merchant of Venice,1,1,BASSANIO,8,For the four winds blow in from every coast
The Merchant of Venice,1,1,BASSANIO,9,"Renowned suitors, and her sunny locks"
The Merchant of Venice,1,1,BASSANIO,10,Hang on her temples like a golden fleece;
The Merchant of Venice,1,1,BASSANIO,11,"Which makes her seat of Belmont Colchos' strand,"
The Merchant of Venice,1,1,BASSANIO,12,And many Jasons come in quest of her.
The Merchant of Venice,1,1,BASSANIO,13,"O my Antonio, had I but the means"
The Merchant of Venice,1,1,BASSANIO,14,"To hold a rival place with one of them,"
The Merchant of Venice,1,1,BASSANIO,15,"I have a mind presages me such thrift,"
The Merchant of Venice,1,1,BASSANIO,16,That I should questionless be fortunate!
The Merchant of Venice,1,1,ANTONIO,1,Thou know'st that all my fortunes are at sea;
The Merchant of Venice,1,1,ANTONIO,2,Neither have I money nor commodity
The Merchant of Venice,1,1,ANTONIO,3,To raise a present sum: therefore go forth;
The Merchant of Venice,1,1,ANTONIO,4,Try what my credit can in Venice do:
The Merchant of Venice,1,1,ANTONIO,5,"That shall be rack'd, even to the uttermost,"
The Merchant of Venice,1,1,ANTONIO,6,"To furnish thee to Belmont, to fair Portia."
The Merchant of Venice,1,1,ANTONIO,7,"Go, presently inquire, and so will I,"
The Merchant of Venice,1,1,ANTONIO,8,"Where money is, and I no question make"
The Merchant of Venice,1,1,ANTONIO,9,To have it of my trust or for my sake.
The Merchant of Venice,1,2,PORTIA,1,"By my troth, Nerissa, my little body is aweary of"
The Merchant of Venice,1,2,PORTIA,2,this great world.
The Merchant of Venice,1,2,NERISSA,1,"You would be, sweet madam, if your miseries were in"
The Merchant of Venice,1,2,NERISSA,2,the same abundance as your good fortunes are: and
The Merchant of Venice,1,2,NERISSA,3,"yet, for aught I see, they are as sick that surfeit"
The Merchant of Venice,1,2,NERISSA,4,with too much as they that starve with nothing. It
The Merchant of Venice,1,2,NERISSA,5,"is no mean happiness therefore, to be seated in the"
The Merchant of Venice,1,2,NERISSA,6,"mean: superfluity comes sooner by white hairs, but"
The Merchant of Venice,1,2,NERISSA,7,competency lives longer.
The Merchant of Venice,1,2,PORTIA,1,Good sentences and well pronounced.
The Merchant of Venice,1,2,NERISSA,1,"They would be better, if well followed."
The Merchant of Venice,1,2,PORTIA,1,If to do were as easy as to know what were good to
The Merchant of Venice,1,2,PORTIA,2,"do, chapels had been churches and poor men's"
The Merchant of Venice,1,2,PORTIA,3,cottages princes' palaces. It is a good divine that
The Merchant of Venice,1,2,PORTIA,4,follows his own instructions: I can easier teach
The Merchant of Venice,1,2,PORTIA,5,"twenty what were good to be done, than be one of the"
The Merchant of Venice,1,2,PORTIA,6,twenty to follow mine own teaching. The brain may
The Merchant of Venice,1,2,PORTIA,7,"devise laws for the blood, but a hot temper leaps"
The Merchant of Venice,1,2,PORTIA,8,o'er a cold decree: such a hare is madness the
The Merchant of Venice,1,2,PORTIA,9,"youth, to skip o'er the meshes of good counsel the"
The Merchant of Venice,1,2,PORTIA,10,cripple. But this reasoning is not in the fashion to
The Merchant of Venice,1,2,PORTIA,11,"choose me a husband. O me, the word 'choose!' I may"
The Merchant of Venice,1,2,PORTIA,12,neither choose whom I would nor refuse whom I
The Merchant of Venice,1,2,PORTIA,13,dislike; so is the will of a living daughter curbed
The Merchant of Venice,1,2,PORTIA,14,"by the will of a dead father. Is it not hard,"
The Merchant of Venice,1,2,PORTIA,15,"Nerissa, that I cannot choose one nor refuse none?"
The Merchant of Venice,1,2,NERISSA,1,Your father was ever virtuous; and holy men at their
The Merchant of Venice,1,2,NERISSA,2,"death have good inspirations: therefore the lottery,"
The Merchant of Venice,1,2,NERISSA,3,"that he hath devised in these three chests of gold,"
The Merchant of Venice,1,2,NERISSA,4,"silver and lead, whereof who chooses his meaning"
The Merchant of Venice,1,2,NERISSA,5,"chooses you, will, no doubt, never be chosen by any"
The Merchant of Venice,1,2,NERISSA,6,rightly but one who shall rightly love. But what
The Merchant of Venice,1,2,NERISSA,7,warmth is there in your affection towards any of
The Merchant of Venice,1,2,NERISSA,8,these princely suitors that are already come?
The Merchant of Venice,1,2,PORTIA,1,"I pray thee, over-name them; and as thou namest"
The Merchant of Venice,1,2,PORTIA,2,"them, I will describe them; and, according to my"
The Merchant of Venice,1,2,PORTIA,3,"description, level at my affection."
The Merchant of Venice,1,2,NERISSA,1,"First, there is the Neapolitan prince."
The Merchant of Venice,1,2,PORTIA,1,"Ay, that's a colt indeed, for he doth nothing but"
The Merchant of Venice,1,2,PORTIA,2,talk of his horse; and he makes it a great
The Merchant of Venice,1,2,PORTIA,3,"appropriation to his own good parts, that he can"
The Merchant of Venice,1,2,PORTIA,4,shoe him himself. I am much afeard my lady his
The Merchant of Venice,1,2,PORTIA,5,mother played false with a smith.
The Merchant of Venice,1,2,NERISSA,1,Then there is the County Palatine.
The Merchant of Venice,1,2,PORTIA,1,"He doth nothing but frown, as who should say 'If you"
The Merchant of Venice,1,2,PORTIA,2,"will not have me, choose:' he hears merry tales and"
The Merchant of Venice,1,2,PORTIA,3,smiles not: I fear he will prove the weeping
The Merchant of Venice,1,2,PORTIA,4,"philosopher when he grows old, being so full of"
The Merchant of Venice,1,2,PORTIA,5,unmannerly sadness in his youth. I had rather be
The Merchant of Venice,1,2,PORTIA,6,married to a death's-head with a bone in his mouth
The Merchant of Venice,1,2,PORTIA,7,than to either of these. God defend me from these
The Merchant of Venice,1,2,PORTIA,8,two!
The Merchant of Venice,1,2,NERISSA,1,"How say you by the French lord, Monsieur Le Bon?"
The Merchant of Venice,1,2,PORTIA,1,"God made him, and therefore let him pass for a man."
The Merchant of Venice,1,2,PORTIA,2,"In truth, I know it is a sin to be a mocker: but,"
The Merchant of Venice,1,2,PORTIA,3,"he! why, he hath a horse better than the"
The Merchant of Venice,1,2,PORTIA,4,"Neapolitan's, a better bad habit of frowning than"
The Merchant of Venice,1,2,PORTIA,5,the Count Palatine; he is every man in no man; if a
The Merchant of Venice,1,2,PORTIA,6,"throstle sing, he falls straight a capering: he will"
The Merchant of Venice,1,2,PORTIA,7,"fence with his own shadow: if I should marry him, I"
The Merchant of Venice,1,2,PORTIA,8,should marry twenty husbands. If he would despise me
The Merchant of Venice,1,2,PORTIA,9,"I would forgive him, for if he love me to madness, I"
The Merchant of Venice,1,2,PORTIA,10,shall never requite him.
The Merchant of Venice,1,2,NERISSA,1,"What say you, then, to Falconbridge, the young baron"
The Merchant of Venice,1,2,NERISSA,2,of England?
The Merchant of Venice,1,2,PORTIA,1,"You know I say nothing to him, for he understands"
The Merchant of Venice,1,2,PORTIA,2,"not me, nor I him: he hath neither Latin, French,"
The Merchant of Venice,1,2,PORTIA,3,"nor Italian, and you will come into the court and"
The Merchant of Venice,1,2,PORTIA,4,swear that I have a poor pennyworth in the English.
The Merchant of Venice,1,2,PORTIA,5,"He is a proper man's picture, but, alas, who can"
The Merchant of Venice,1,2,PORTIA,6,converse with a dumb-show? How oddly he is suited!
The Merchant of Venice,1,2,PORTIA,7,"I think he bought his doublet in Italy, his round"
The Merchant of Venice,1,2,PORTIA,8,"hose in France, his bonnet in Germany and his"
The Merchant of Venice,1,2,PORTIA,9,behavior every where.
The Merchant of Venice,1,2,NERISSA,1,"What think you of the Scottish lord, his neighbour?"
The Merchant of Venice,1,2,PORTIA,1,"That he hath a neighbourly charity in him, for he"
The Merchant of Venice,1,2,PORTIA,2,borrowed a box of the ear of the Englishman and
The Merchant of Venice,1,2,PORTIA,3,swore he would pay him again when he was able: I
The Merchant of Venice,1,2,PORTIA,4,think the Frenchman became his surety and sealed
The Merchant of Venice,1,2,PORTIA,5,under for another.
The Merchant of Venice,1,2,NERISSA,1,"How like you the young German, the Duke of Saxony's nephew?"
The Merchant of Venice,1,2,PORTIA,1,"Very vilely in the morning, when he is sober, and"
The Merchant of Venice,1,2,PORTIA,2,"most vilely in the afternoon, when he is drunk: when"
The Merchant of Venice,1,2,PORTIA,3,"he is best, he is a little worse than a man, and"
The Merchant of Venice,1,2,PORTIA,4,"when he is worst, he is little better than a beast:"
The Merchant of Venice,1,2,PORTIA,5,"and the worst fall that ever fell, I hope I shall"
The Merchant of Venice,1,2,PORTIA,6,make shift to go without him.
The Merchant of Venice,1,2,NERISSA,1,"If he should offer to choose, and choose the right"
The Merchant of Venice,1,2,NERISSA,2,"casket, you should refuse to perform your father's"
The Merchant of Venice,1,2,NERISSA,3,"will, if you should refuse to accept him."
The Merchant of Venice,1,2,PORTIA,1,"Therefore, for fear of the worst, I pray thee, set a"
The Merchant of Venice,1,2,PORTIA,2,"deep glass of rhenish wine on the contrary casket,"
The Merchant of Venice,1,2,PORTIA,3,for if the devil be within and that temptation
The Merchant of Venice,1,2,PORTIA,4,"without, I know he will choose it. I will do any"
The Merchant of Venice,1,2,PORTIA,5,"thing, Nerissa, ere I'll be married to a sponge."
The Merchant of Venice,1,2,NERISSA,1,"You need not fear, lady, the having any of these"
The Merchant of Venice,1,2,NERISSA,2,lords: they have acquainted me with their
The Merchant of Venice,1,2,NERISSA,3,"determinations; which is, indeed, to return to their"
The Merchant of Venice,1,2,NERISSA,4,"home and to trouble you with no more suit, unless"
The Merchant of Venice,1,2,NERISSA,5,you may be won by some other sort than your father's
The Merchant of Venice,1,2,NERISSA,6,imposition depending on the caskets.
The Merchant of Venice,1,2,PORTIA,1,"If I live to be as old as Sibylla, I will die as"
The Merchant of Venice,1,2,PORTIA,2,"chaste as Diana, unless I be obtained by the manner"
The Merchant of Venice,1,2,PORTIA,3,of my father's will. I am glad this parcel of wooers
The Merchant of Venice,1,2,PORTIA,4,"are so reasonable, for there is not one among them"
The Merchant of Venice,1,2,PORTIA,5,"but I dote on his very absence, and I pray God grant"
The Merchant of Venice,1,2,PORTIA,6,them a fair departure.
The Merchant of Venice,1,2,NERISSA,1,"Do you not remember, lady, in your father's time, a"
The Merchant of Venice,1,2,NERISSA,2,"Venetian, a scholar and a soldier, that came hither"
The Merchant of Venice,1,2,NERISSA,3,in company of the Marquis of Montferrat?
The Merchant of Venice,1,2,PORTIA,1,"Yes, yes, it was Bassanio; as I think, he was so called."
The Merchant of Venice,1,2,NERISSA,1,"True, madam: he, of all the men that ever my foolish"
The Merchant of Venice,1,2,NERISSA,2,"eyes looked upon, was the best deserving a fair lady."
The Merchant of Venice,1,2,PORTIA,1,"I remember him well, and I remember him worthy of"
The Merchant of Venice,1,2,PORTIA,2,thy praise.
The Merchant of Venice,1,2,PORTIA,3,How now! what news?
The Merchant of Venice,1,2,SERVANT,1,"The four strangers seek for you, madam, to take"
The Merchant of Venice,1,2,SERVANT,2,their leave: and there is a forerunner come from a
The Merchant of Venice,1,2,SERVANT,3,"fifth, the Prince of Morocco, who brings word the"
The Merchant of Venice,1,2,SERVANT,4,prince his master will be here to-night.
The Merchant of Venice,1,2,PORTIA,1,If I could bid the fifth welcome with so good a
The Merchant of Venice,1,2,PORTIA,2,"heart as I can bid the other four farewell, I should"
The Merchant of Venice,1,2,PORTIA,3,be glad of his approach: if he have the condition
The Merchant of Venice,1,2,PORTIA,4,"of a saint and the complexion of a devil, I had"
The Merchant of Venice,1,2,PORTIA,5,"rather he should shrive me than wive me. Come,"
The Merchant of Venice,1,2,PORTIA,6,"Nerissa. Sirrah, go before."
The Merchant of Venice,1,2,PORTIA,7,Whiles we shut the gates
The Merchant of Venice,1,2,PORTIA,8,"upon one wooer, another knocks at the door."
The Merchant of Venice,1,3,SHYLOCK,1,Three thousand ducats; well.
The Merchant of Venice,1,3,BASSANIO,1,"Ay, sir, for three months."
The Merchant of Venice,1,3,SHYLOCK,1,For three months; well.
The Merchant of Venice,1,3,BASSANIO,1,"For the which, as I told you, Antonio shall be bound."
The Merchant of Venice,1,3,SHYLOCK,1,Antonio shall become bound; well.
The Merchant of Venice,1,3,BASSANIO,1,May you stead me? will you pleasure me? shall I
The Merchant of Venice,1,3,BASSANIO,2,know your answer?
The Merchant of Venice,1,3,SHYLOCK,1,Three thousand ducats for three months and Antonio bound.
The Merchant of Venice,1,3,BASSANIO,1,Your answer to that.
The Merchant of Venice,1,3,SHYLOCK,1,Antonio is a good man.
The Merchant of Venice,1,3,BASSANIO,1,Have you heard any imputation to the contrary?
The Merchant of Venice,1,3,SHYLOCK,1,"Oh, no, no, no, no: my meaning in saying he is a"
The Merchant of Venice,1,3,SHYLOCK,2,good man is to have you understand me that he is
The Merchant of Venice,1,3,SHYLOCK,3,sufficient. Yet his means are in supposition: he
The Merchant of Venice,1,3,SHYLOCK,4,"hath an argosy bound to Tripolis, another to the"
The Merchant of Venice,1,3,SHYLOCK,5,"Indies; I understand moreover, upon the Rialto, he"
The Merchant of Venice,1,3,SHYLOCK,6,"hath a third at Mexico, a fourth for England, and"
The Merchant of Venice,1,3,SHYLOCK,7,"other ventures he hath, squandered abroad. But ships"
The Merchant of Venice,1,3,SHYLOCK,8,"are but boards, sailors but men: there be land-rats"
The Merchant of Venice,1,3,SHYLOCK,9,"and water-rats, water-thieves and land-thieves, I"
The Merchant of Venice,1,3,SHYLOCK,10,"mean pirates, and then there is the peril of waters,"
The Merchant of Venice,1,3,SHYLOCK,11,"winds and rocks. The man is, notwithstanding,"
The Merchant of Venice,1,3,SHYLOCK,12,sufficient. Three thousand ducats; I think I may
The Merchant of Venice,1,3,SHYLOCK,13,take his bond.
The Merchant of Venice,1,3,BASSANIO,1,Be assured you may.
The Merchant of Venice,1,3,SHYLOCK,1,"I will be assured I may; and, that I may be assured,"
The Merchant of Venice,1,3,SHYLOCK,2,I will bethink me. May I speak with Antonio?
The Merchant of Venice,1,3,BASSANIO,1,If it please you to dine with us.
The Merchant of Venice,1,3,SHYLOCK,1,"Yes, to smell pork; to eat of the habitation which"
The Merchant of Venice,1,3,SHYLOCK,2,your prophet the Nazarite conjured the devil into. I
The Merchant of Venice,1,3,SHYLOCK,3,"will buy with you, sell with you, talk with you,"
The Merchant of Venice,1,3,SHYLOCK,4,"walk with you, and so following, but I will not eat"
The Merchant of Venice,1,3,SHYLOCK,5,"with you, drink with you, nor pray with you. What"
The Merchant of Venice,1,3,SHYLOCK,6,news on the Rialto? Who is he comes here?
The Merchant of Venice,1,3,BASSANIO,1,This is Signior Antonio.
The Merchant of Venice,1,3,SHYLOCK,1,"I hate him for he is a Christian,"
The Merchant of Venice,1,3,SHYLOCK,2,But more for that in low simplicity
The Merchant of Venice,1,3,SHYLOCK,3,He lends out money gratis and brings down
The Merchant of Venice,1,3,SHYLOCK,4,The rate of usance here with us in Venice.
The Merchant of Venice,1,3,SHYLOCK,5,"If I can catch him once upon the hip,"
